"","y","raw_text"
"754","azar"," Second, we must make healthcare more affordable, more available, and more tailored to what individuals want and need in their care"
"755","azar"," We all share a common concern for our fellow Americans who are struggling to achieve access to quality healthcare, even if we do not necessarily always agree on how best to go about addressing that challenge"
"756","azar"," Under the status quo, premiums have been skyrocketing year after year, and choices have been dwindling"
"757","azar"," We must address these challenges for those who have insurance coverage and for those who have been pushed out or left out of the insurance market by the Affordable Care Act"
"758","azar"," Third, we must harness the power of Medicare to shift the focus in our healthcare system from paying for procedures and sickness to paying for health and outcomes"
"759","azar"," We can better channel the power of health information technology, and leverage what is best in our programs and in the private, competitive marketplace to ensure the individual patient is at the center of decision making and his or her needs are being met with greater transparency and accountability"
"760","azar"," Finally, we must heed President Trump�s call-to-action and tackle the scourge of the opioid epidemic that is destroying so many individuals, families, and communities"
"761","azar"," We need aggressive prevention, education, regulatory, and enforcement efforts to stop over-prescribing and overuse of these legal and illegal drugs"
"762","azar"," And we need compassionate treatment for those suffering from dependence and addiction"
"763","azar"," These are serious challenges that require a serious-minded sense of purpose, and, if confirmed, I will work with the superb team at HHS to deliver serious results"
"764","azar"," I thank President Trump for this important opportunity to serve the American people, and I thank you for your consideration of my nomination"
"765","rick perry","U"
"766","rick perry","S"
"767","rick perry"," Senate Committee on Energy and Natural Resources, January 19, 2017 Chairman Murkowski, Ranking Member Cantwell, and distinguished members of this committee, it is an honor to appear before you as President elect Trump�s nominee for the Secretary of Energy"
"768","rick perry"," This confirmation process has been extremely informative and beneficial for me, and the individual discussions I had with many of the members of this committee were the most important aspect of that process"
"769","rick perry"," I especially want to thank Senator Murkowski and Senator Cantwell for speaking passionately and frankly about their priorities for the country as it relates to energy policy"
